,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,lvl_estoque_to_predict,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn
169,meat,standard,18.49,1,18.49,cash,0.8,0.55,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
170,seafood,standard,12.49,1,12.49,e-wallet,0.09,0.44,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
171,seafood,basic,12.49,1,12.49,credit card,0.09,0.44,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
172,seafood,non-member,17.99,3,53.97,e-wallet,1.0,0.98,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
173,seafood,basic,20.49,2,40.98,debit card,0.83,0.67,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
174,seafood,basic,20.49,1,20.49,credit card,0.83,0.67,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
175,seafood,non-member,16.49,3,49.47,cash,0.29,0.08,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
176,seafood,premium,12.49,4,49.96,credit card,0.09,0.44,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
177,baked goods,premium,8.49,3,25.47,credit card,0.32,0.82,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
178,baked goods,standard,4.19,4,16.76,credit card,0.14,0.9,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
179,baked goods,gold,10.19,3,30.57,e-wallet,0.52,0.18,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
180,baked goods,standard,6.49,2,12.98,e-wallet,0.5,0.82,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
181,baked goods,standard,10.19,1,10.19,debit card,0.52,0.18,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
182,baked goods,basic,6.49,1,6.49,credit card,0.5,0.82,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
183,baked goods,non-member,10.19,3,30.57,cash,0.52,0.18,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
184,baked goods,basic,8.49,4,33.96,debit card,0.32,0.82,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
185,baked goods,premium,10.19,4,40.76,e-wallet,0.08,0.03,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
186,baking,standard,2.49,1,2.49,cash,0.51,0.78,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
187,baking,basic,2.49,1,2.49,cash,0.81,0.39,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
188,baking,gold,8.19,4,32.76,cash,0.48,0.66,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
189,snacks,non-member,4.19,3,12.57,credit card,0.39,0.63,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
190,snacks,basic,0.19,2,0.38,debit card,0.82,0.34,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
191,baby products,gold,15.99,1,15.99,debit card,0.2,0.6,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
192,baby products,non-member,14.19,1,14.19,e-wallet,0.72,0.33,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
193,pets,premium,14.49,2,28.98,e-wallet,0.46,0.25,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
194,pets,gold,14.19,2,28.38,cash,0.28,0.71,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
195,personal care,non-member,5.49,3,16.47,debit card,0.23,0.27,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
196,personal care,premium,16.19,3,48.57000000000001,debit card,0.03,0.67,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
197,personal care,standard,12.19,4,48.76,cash,0.77,0.87,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
198,personal care,basic,14.49,3,43.47,credit card,0.15,0.94,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
199,medicine,standard,14.99,2,29.98,e-wallet,0.97,0.4,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
200,medicine,non-member,11.49,2,22.98,debit card,0.29,0.43,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
201,medicine,basic,14.99,3,44.97,e-wallet,0.97,0.4,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
202,medicine,non-member,21.99,1,21.99,credit card,0.91,0.38,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
203,kitchen,non-member,10.19,3,30.57,debit card,0.22,0.2,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
204,kitchen,basic,13.19,2,26.38,cash,0.1,0.23,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
205,kitchen,standard,10.49,2,20.98,cash,0.18,0.37,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
206,kitchen,basic,10.49,2,20.98,cash,0.18,0.37,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
207,cleaning products,basic,13.49,3,40.47,debit card,0.33,0.93,-0.3654071661237785,-1.17,-30.82,33.87,11.040743028198769,121.89800661471973,6,yes,10,morning
208,fruit,premium,0.19,2,0.38,e-wallet,0.29,0.29,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
209,fruit,premium,0.19,3,0.5700000000000001,credit card,0.29,0.29,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
210,fruit,gold,0.19,1,0.19,e-wallet,0.41,0.75,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
211,fruit,basic,3.99,1,3.99,cash,0.8,0.62,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
212,fruit,standard,1.49,3,4.47,debit card,0.89,0.58,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
213,fruit,gold,4.99,2,9.98,e-wallet,0.54,0.08,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
214,fruit,basic,4.49,1,4.49,credit card,0.35,0.22,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
215,fruit,gold,0.49,2,0.98,cash,0.88,0.54,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
216,fruit,basic,0.49,3,1.47,cash,0.88,0.54,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
217,fruit,premium,0.49,1,0.49,debit card,0.84,0.67,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
218,fruit,basic,0.19,1,0.19,cash,0.29,0.29,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
219,fruit,basic,0.19,2,0.38,debit card,0.29,0.29,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
220,vegetables,gold,1.49,3,4.47,cash,0.06,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
221,vegetables,non-member,4.19,4,16.76,cash,0.44,0.42,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
222,vegetables,standard,1.99,3,5.97,debit card,0.47,0.68,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
223,vegetables,non-member,4.49,3,13.47,e-wallet,0.61,0.81,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
224,vegetables,non-member,4.49,4,17.96,e-wallet,0.61,0.81,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
225,vegetables,standard,1.49,4,5.96,credit card,0.06,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
226,vegetables,standard,1.49,1,1.49,credit card,0.53,0.68,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
227,vegetables,premium,4.19,1,4.19,credit card,0.44,0.42,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
228,vegetables,non-member,1.49,4,5.96,debit card,0.06,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
229,vegetables,gold,4.49,4,17.96,cash,0.61,0.81,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
230,refrigerated items,non-member,3.49,1,3.49,credit card,0.01,0.72,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
231,refrigerated items,non-member,8.19,2,16.38,credit card,0.6,0.05,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
232,refrigerated items,standard,5.99,1,5.99,e-wallet,0.29,0.02,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
233,frozen,premium,11.99,2,23.98,credit card,0.57,0.95,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
234,frozen,non-member,8.19,4,32.76,cash,0.72,0.37,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
235,frozen,standard,12.49,3,37.47,credit card,0.88,0.62,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
236,spices and herbs,standard,4.19,3,12.57,e-wallet,0.69,0.06,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
237,spices and herbs,gold,4.19,2,8.38,debit card,0.69,0.06,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
238,canned foods,standard,2.99,4,11.96,cash,0.38,0.7,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
239,canned foods,premium,2.49,1,2.49,e-wallet,0.81,0.72,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
240,canned foods,standard,8.49,3,25.47,cash,0.29,0.17,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
241,canned foods,standard,7.49,3,22.47,e-wallet,0.14,0.27,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
242,packaged foods,standard,2.19,3,6.57,e-wallet,0.32,0.29,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
243,packaged foods,gold,7.19,3,21.57,cash,0.29,0.93,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
244,packaged foods,standard,6.19,3,18.57,e-wallet,0.43,0.65,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
245,packaged foods,gold,7.19,3,21.57,credit card,0.29,0.93,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
246,packaged foods,standard,5.49,2,10.98,credit card,0.31,0.58,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
247,condiments and sauces,standard,3.19,3,9.57,e-wallet,0.8,0.94,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
248,condiments and sauces,basic,8.19,3,24.57,e-wallet,0.14,0.53,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
249,condiments and sauces,premium,5.19,3,15.57,e-wallet,0.71,0.23,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
250,beverages,basic,11.99,3,35.97,debit card,0.11,0.66,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
251,beverages,non-member,11.99,2,23.98,credit card,0.11,0.66,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
252,beverages,gold,20.19,3,60.57000000000001,debit card,1.0,0.01,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
253,dairy,non-member,6.49,4,25.96,cash,0.37,0.82,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
254,dairy,premium,9.49,4,37.96,credit card,0.29,0.41,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
255,dairy,premium,9.49,3,28.47,e-wallet,0.29,0.41,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
256,dairy,non-member,7.19,2,14.38,cash,0.42,0.73,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
257,cheese,basic,11.19,1,11.19,credit card,0.86,0.88,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
258,cheese,basic,11.19,3,33.57,cash,0.86,0.88,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
259,cheese,non-member,13.99,4,55.96,debit card,0.22,0.55,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
260,cheese,gold,11.19,2,22.38,e-wallet,0.86,0.88,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
261,cheese,premium,9.99,3,29.97,debit card,0.24,0.14,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
262,meat,non-member,12.49,2,24.98,e-wallet,0.69,0.63,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
263,meat,premium,16.19,3,48.57000000000001,e-wallet,0.37,0.79,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
264,meat,standard,8.99,1,8.99,credit card,0.51,0.24,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
265,seafood,premium,12.99,1,12.99,cash,0.32,0.96,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
266,seafood,standard,10.19,2,20.38,credit card,0.2,0.33,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
267,seafood,basic,10.19,4,40.76,debit card,0.2,0.33,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
268,seafood,basic,19.49,2,38.98,e-wallet,0.76,0.85,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
269,baked goods,basic,5.99,2,11.98,e-wallet,0.67,0.37,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
270,baked goods,premium,4.19,1,4.19,debit card,0.28,0.2,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
271,baked goods,non-member,5.99,3,17.97,credit card,0.67,0.37,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
272,baked goods,standard,10.19,2,20.38,cash,0.39,0.36,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
273,baking,premium,3.99,3,11.97,debit card,0.34,0.19,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
274,baking,premium,7.49,4,29.96,credit card,0.19,0.09,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
275,baking,gold,3.99,3,11.97,e-wallet,0.81,0.2,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
276,snacks,premium,1.99,2,3.98,cash,0.78,0.38,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
277,snacks,standard,0.49,2,0.98,debit card,0.42,0.96,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
278,snacks,standard,4.49,1,4.49,debit card,0.41,0.72,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
279,baby products,gold,12.99,3,38.97,credit card,0.71,0.56,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
280,baby products,gold,13.49,1,13.49,e-wallet,0.71,0.85,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
281,baby products,non-member,8.19,2,16.38,cash,0.33,0.63,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
282,baby products,basic,15.19,3,45.57,e-wallet,0.75,0.93,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
283,baby products,gold,12.99,2,25.98,e-wallet,0.71,0.56,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
284,baby products,standard,12.99,3,38.97,debit card,0.71,0.56,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
285,pets,premium,8.99,3,26.97,credit card,0.62,0.52,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
286,pets,gold,8.19,3,24.57,e-wallet,0.36,0.85,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
287,pets,basic,11.19,4,44.76,credit card,0.75,0.74,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
288,personal care,premium,5.49,3,16.47,cash,0.4,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
289,medicine,basic,10.19,3,30.57,credit card,0.44,0.34,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
290,medicine,standard,15.49,4,61.96,credit card,0.97,1.0,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
291,kitchen,basic,19.19,1,19.19,cash,0.09,0.38,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
292,kitchen,gold,13.19,4,52.76,credit card,0.04,0.55,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
293,kitchen,standard,17.19,3,51.57000000000001,e-wallet,0.21,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
294,kitchen,basic,15.49,2,30.98,debit card,0.02,0.41,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
295,kitchen,gold,18.49,1,18.49,credit card,0.6,0.98,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
296,kitchen,premium,10.49,1,10.49,credit card,0.06,0.15,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
297,cleaning products,gold,17.19,4,68.76,e-wallet,0.68,0.13,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
298,cleaning products,basic,7.49,1,7.49,cash,0.79,0.34,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
299,cleaning products,gold,9.49,1,9.49,debit card,0.82,0.69,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
300,cleaning products,standard,9.49,4,37.96,debit card,0.43,0.99,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
301,cleaning products,non-member,14.19,1,14.19,credit card,0.74,0.79,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
302,cleaning products,standard,13.49,1,13.49,cash,0.89,0.67,-0.2955821917808219,0.0,-30.84,34.69,12.473163053816956,155.57979656710432,4,no,17,afternoon
303,fruit,gold,0.19,4,0.76,e-wallet,0.36,0.79,-0.40756666666666663,-1.01,-30.14,34.11,12.107444422628824,146.59021044704582,2,no,17,afternoon
